1.08724836461585,0.574104661182814
1.31178426655692,1.5676806074111
1.21071782601698,2.06317891584933
1.1451753642427,2.23943505237559
1.01592839235025,2.44872596423521
0.756097360290589,2.75841905296457
0.731412469302605,2.78922270530706
0.682724651213894,2.86350781461801
0.714797418399939,2.92821275969142
0.679559777736796,2.95808580693659
0.618077265006374,3.04285965374237
0.607449152805738,3.06338645357479
0.575953776834982,3.19543168260061
0.587541325333576,3.32027874788179
0.56657552147924,3.38003535335749
0.579538244242755,3.715391610913
0.568557738027905,3.83004148621085
